site,date,T1_prop,T2_prop,T3_prop,moist_prop,T1_mean,T1_min,T1_max,T2_mean,T2_min,T2_max,T3_mean,T3_min,T3_max,moist_mean,moist_min,moist_max,probl
1,2019-09-14,100,100,100,100,10.7425,10.06,11.43,8.906666666666666,5.88,10,7.152708333333333,1.63,9.69,23.722916666666666,23.4,24.1,0
1,2019-09-15,100,100,100,100,9.113854166666666,8.68,9.93,7.045,4.75,8.94,4.9490625,0.19,9.07,24.772916666666667,23.9,28.2,0
1,2019-09-16,100,100,100,100,8.888645833333333,8.68,9.06,7.6190625,6.75,8.88,6.370625,4.57,9,26.994791666666668,26.1,28.5,0
1,2019-09-17,100,100,100,100,8.832604166666666,8.56,9.06,7.6570833333333335,5.69,8.81,6.259895833333333,2.75,8.5,25.861458333333335,25.2,26.3,0
1,2019-09-18,100,100,100,100,8.003645833333334,7.56,8.49,5.910104166666667,3.44,7.62,3.7727083333333336,-0.68,7.94,25.371875,25.1,25.7,0
1,2019-09-19,100,100,100,100,6.798229166666666,6.43,7.49,4.1609375,2.75,6.25,1.5252083333333333,-1.31,5.82,26.361458333333335,25.4,27.6,0
1,2019-09-20,100,100,100,100,6.071458333333333,5.62,6.43,3.8780208333333333,1.94,6.38,1.8408333333333333,-1.75,7.07,27.583333333333332,27.3,27.8,0
1,2019-09-21,100,100,100,100,5.7609375,5.31,6.12,3.8421875,2.06,6.25,1.943125,-1.56,6.82,27.454166666666666,27.2,27.9,0
1,2019-09-22,100,100,100,100,5.5134375,5.24,5.87,3.4160416666666666,2.12,5.25,1.4165625,-1.18,5.13,27.239583333333332,27.1,27.5,0
1,2019-09-23,100,100,100,100,5.09125,4.81,5.43,3.2628125,1.88,4.62,1.61375,-1.37,4.44,26.922916666666666,26.7,27.2,0
1,2019-09-24,100,100,100,100,5.067395833333333,4.81,5.31,3.3505208333333334,2,5.12,1.6830208333333334,-0.93,5.44,26.692708333333332,26.6,26.8,0
1,2019-09-25,100,100,100,100,4.827604166666666,4.49,5.18,3.6055208333333333,1.88,5.12,2.457291666666667,-0.93,5.57,26.33125,26.1,27.7,0
1,2019-09-26,100,100,100,100,5.787395833333333,5.18,6.43,6.051041666666666,4.38,8.19,6.116875,3.38,10.19,25.984375,25.8,26.3,0
1,2019-09-27,100,100,100,100,6.445937499999999,6.06,6.87,6.281145833333333,4.31,8.25,5.842395833333334,2.19,9.57,26.133333333333333,25.8,26.6,0
1,2019-09-28,100,100,100,100,6.527916666666666,5.99,7.06,6.278854166666667,3.88,8.31,5.826145833333333,1.44,9.75,26.385416666666668,26.1,26.9,0
1,2019-09-29,100,100,100,100,7.041770833333333,6.81,7.31,7.2136458333333335,6,8.75,7.139375,4.94,10.44,26.440625,25.9,27.8,0
1,2019-09-30,100,100,100,100,7.593333333333333,7.31,7.93,8.089895833333333,7.31,9,8.250937500000001,6.94,9.82,27.651041666666668,27.4,28.2,0
1,2019-10-01,100,100,100,100,8.024791666666667,7.87,8.18,8.313020833333333,7.38,9,8.2890625,6.57,9.38,32.46145833333333,27.3,40.1,0
1,2019-10-02,100,100,100,100,6.962916666666667,6.06,7.93,4.6946875,2.5,7.25,2.4278125,-0.93,6.38,32.776041666666664,30.5,36.9,0
1,2019-10-03,100,100,100,100,5.2934375,4.81,5.99,2.675104166666667,1.94,4,0.29916666666666664,-1.31,3.44,29.758333333333333,29.2,30.4,0
1,2019-10-04,100,100,100,100,4.457916666666667,4.12,4.81,2.1772916666666666,1.75,2.88,0.11520833333333333,-0.43,1.38,29.096875,29,29.2,0
1,2019-10-05,100,100,100,100,3.993125,3.87,4.12,2.0355208333333334,1.5,2.75,0.19822916666666665,-0.93,1.44,28.957291666666666,28.7,29.7,0
1,2019-10-06,100,100,100,100,4.021041666666666,3.74,4.31,2.8220833333333335,1.75,4.12,1.52125,-0.43,4,28.764583333333334,28.4,29,0
1,2019-10-07,100,100,100,100,4.4496875,4.31,4.68,3.550520833333333,2.44,4.62,2.3892708333333332,0.07,4.32,29.110416666666666,28.6,30,0
1,2019-10-08,100,100,100,100,3.985104166666667,3.74,4.49,2.0302083333333334,1.31,3,-0.02593750000000002,-1.81,2.13,28.704166666666666,28.4,29.6,0
1,2019-10-09,100,100,100,100,3.4917708333333333,3.31,3.74,1.7133333333333334,1.25,2.5,-0.18250000000000002,-1.25,1.32,28.46875,28.2,28.9,0
1,2019-10-10,100,100,100,100,3.3344791666666667,3.18,3.56,2.086875,1.5,3.38,0.5973958333333333,-0.93,2.88,29.507291666666667,28.3,31.4,0
1,2019-10-11,100,100,100,100,3.9446875,3.37,4.68,4.33625,1.88,5.94,4.666666666666667,0.19,7.57,31.670833333333334,29.5,35.7,0
1,2019-10-12,100,100,100,100,5.1,4.74,5.43,5.402291666666667,3.88,6.25,5.385625,2.19,6.82,29.573958333333334,28.6,31.1,0
1,2019-10-13,100,100,100,100,4.584270833333333,4.18,5.18,2.9246875,2.38,3.75,0.9786458333333333,0.19,2.25,28.5875,28.3,28.8,0
1,2019-10-14,100,100,100,100,3.8925,3.56,4.18,2.2265625,1.12,3,0.30572916666666666,-2,1.82,28.373958333333334,28.2,28.7,0
1,2019-10-15,100,100,100,100,3.4464583333333336,3.18,3.56,1.766875,0.56,3.38,-0.28125000000000006,-2.87,3.94,28.464583333333334,28,28.8,0
1,2019-10-16,100,100,100,100,3.0548958333333336,2.99,3.18,1.593125,0.88,2.62,-0.26677083333333335,-1.56,2.19,28.233333333333334,28,28.6,0
1,2019-10-17,100,100,100,100,2.880625,2.74,2.99,1.425625,0.56,2.62,-0.3509375,-2.18,2.19,28.082291666666666,27.8,28.4,0
1,2019-10-18,100,100,100,100,2.7745833333333336,2.74,2.93,1.5629166666666667,1.25,2.31,0.26916666666666667,-0.68,2.19,28.475,27.7,30.3,0
1,2019-10-19,100,100,100,100,3.5529166666666665,2.81,4.49,4.525729166666666,2.38,6.12,5.582604166666667,2.38,8.32,31.401041666666668,29.9,37.7,0
1,2019-10-20,100,100,100,100,4.169375,3.62,4.81,2.9747916666666665,2,6.25,1.2075,-0.43,7.57,31.773958333333333,29.8,37.1,0
1,2019-10-21,100,100,100,100,3.2704166666666667,2.99,3.62,1.6645833333333333,1.12,2.25,-0.46114583333333337,-1.87,0.69,29.428124999999998,29.3,29.9,0
1,2019-10-22,100,100,100,100,3.0454166666666667,2.81,3.56,2.6628125,1.38,4.12,2.196875,-0.68,5.07,29.423958333333335,29.1,29.9,0
1,2019-10-23,100,100,100,100,3.4604166666666667,3.31,3.62,2.6903125,1.56,4,2.0646875,-0.75,5.44,28.971875,28.7,29.3,0
1,2019-10-24,100,100,100,100,3.2523958333333334,2.93,3.81,3.08875,1.12,4.75,2.9217708333333334,-1.56,6.07,28.567708333333332,28.3,28.7,0
1,2019-10-25,100,100,100,100,4.603229166666667,3.87,5.49,6.135729166666667,4.69,7.56,7.577708333333334,5.44,8.94,30.126041666666666,28.2,38.6,0
1,2019-10-26,100,100,100,100,4.9153125,4.43,5.49,4.145104166666667,2.62,5.81,2.9270833333333335,0.19,5.5,33.16458333333333,31.4,35.8,0
1,2019-10-27,100,100,100,100,3.72,3.18,4.43,1.6719791666666666,0.69,2.5,-0.7165625,-2.25,0.19,30.871875,30.1,32.4,0
1,2019-10-28,100,100,100,100,2.7441666666666666,2.37,3.18,0.30072916666666666,-0.88,0.75,-2.8777083333333335,-5.12,-1.93,29.389583333333334,29,30.3,0
1,2019-10-29,100,100,100,100,1.9902083333333334,1.68,2.37,-0.9521875,-1.56,-0.25,-4.497083333333333,-5.75,-2.68,29.098958333333332,28.8,29.5,0
1,2019-10-30,100,100,100,100,1.4202083333333333,1.24,1.68,-1.371875,-2,-1,-5.161041666666667,-6.62,-4.18,28.397916666666667,27.7,28.8,0
1,2019-10-31,100,100,100,100,1.185625,1.18,1.24,-0.1478125,-1.5,0.25,-1.6123958333333333,-5.25,0.25,27.798958333333335,27.6,28.1,0
1,2019-11-01,100,100,100,100,1.3108333333333333,1.24,1.37,0.054375,0,0.12,-3.3159375,-4.18,-2.56,27.904166666666665,27.7,28.5,0
1,2019-11-02,100,100,100,100,1.403125,1.37,1.43,0.26958333333333334,0,0.62,-2.15375,-4.06,-0.37,28.111458333333335,27.9,28.9,0
1,2019-11-03,100,100,100,100,1.5202083333333334,1.43,1.56,0.7215625,0.62,0.75,-0.36041666666666666,-1.06,-0.06,28.063541666666666,28,28.3,0
1,2019-11-04,100,100,100,100,1.625625,1.56,1.68,0.695625,0.5,0.75,-1.8764583333333333,-3.75,-0.93,28.067708333333336,28,28.2,0
1,2019-11-05,100,100,100,100,1.596875,1.56,1.68,0.31572916666666667,0.19,0.5,-4.004583333333334,-4.56,-3.43,27.95,27.8,28.3,0
1,2019-11-06,100,100,100,100,1.46875,1.43,1.56,0.05510416666666666,-0.19,0.25,-3.8907291666666666,-4.56,-3.56,28.0125,27.8,28.1,0
1,2019-11-07,100,100,100,100,1.32375,1.31,1.43,-0.0103125,-0.38,0.25,-3.1601041666666667,-4.81,-2.06,28.002083333333335,27.8,28.4,0
1,2019-11-08,100,100,100,100,1.31,1.31,1.31,0.3277083333333333,0.25,0.38,-2.175625,-2.43,-1.93,27.960416666666667,27.6,28.5,0
1,2019-11-09,100,100,100,100,1.34375,1.31,1.43,0.5294791666666666,0.38,0.75,-1.2269791666666667,-2.12,-0.25,27.86145833333333,27.6,28.1,0
1,2019-11-10,100,100,100,100,1.42875,1.37,1.43,0.75,0.75,0.75,-0.23229166666666667,-0.56,-0.12,27.78125,27.6,27.9,0
1,2019-11-11,100,100,100,100,1.43,1.43,1.43,0.755,0.75,0.81,-0.5616666666666666,-0.68,-0.37,27.758333333333333,27.5,28.5,0
1,2019-11-12,100,100,100,100,1.4649999999999999,1.43,1.49,0.7925,0.75,0.81,-0.6066666666666667,-0.93,-0.37,27.947916666666668,27.6,28.5,0
1,2019-11-13,100,100,100,100,1.489375,1.43,1.49,0.816875,0.75,0.88,-0.5194791666666667,-1,-0.06,28.311458333333334,28.1,28.7,0
1,2019-11-14,100,100,100,100,1.434375,1.43,1.49,0.8136458333333334,0.81,0.88,-0.0625,-0.12,-0.06,29.435416666666665,28.3,30.5,0
1,2019-11-15,100,100,100,100,1.3743750000000001,1.31,1.43,0.7525,0.75,0.81,-0.06,-0.06,-0.06,30.559375,30.1,31.2,0
1,2019-11-16,100,100,100,100,1.37,1.37,1.37,0.753125,0.75,0.81,-0.11354166666666667,-0.37,-0.06,29.852083333333333,29.5,30.1,0
1,2019-11-17,100,100,100,100,1.3718750000000002,1.37,1.43,0.7625,0.75,0.81,-0.5644791666666666,-0.93,-0.12,29.433333333333334,29.2,29.9,0
1,2019-11-18,100,100,100,100,1.385,1.37,1.43,0.823125,0.81,0.88,-0.0625,-0.12,-0.06,29.226041666666667,29.1,29.5,0
1,2019-11-19,100,100,100,100,1.3450000000000002,1.31,1.37,0.7937500000000001,0.75,0.81,-0.06,-0.06,-0.06,29.869791666666668,29.5,30.4,0
1,2019-11-20,100,100,100,100,1.31,1.31,1.31,0.75,0.75,0.75,-0.06,-0.06,-0.06,30.983333333333334,30.5,31.4,0
1,2019-11-21,100,100,100,100,1.31,1.31,1.31,0.75,0.75,0.75,-0.06,-0.06,-0.06,31.282291666666666,31.1,31.5,0
1,2019-11-22,100,100,100,100,1.31,1.31,1.31,0.75,0.75,0.75,-0.055,-0.06,0,31.021875,30.5,31.4,0
1,2019-11-23,100,100,100,100,1.31,1.31,1.31,0.6320833333333333,0.38,0.75,-0.9738541666666667,-2.43,-0.06,30.413541666666667,30,30.5,0
1,2019-11-24,100,100,100,100,1.2254166666666666,1.18,1.31,0.26208333333333333,0.12,0.38,-2.1295833333333336,-2.43,-2,30.20625,30,30.4,0
1,2019-11-25,100,100,100,100,1.0862500000000002,1.06,1.18,0.08489583333333334,0,0.25,-2.016875,-2.56,-1.43,29.935416666666665,29.8,30,0
1,2019-11-26,100,100,100,100,1.06,1.06,1.06,0.3544791666666667,0.25,0.5,-0.9253125,-1.43,-0.31,29.719791666666666,29.6,29.9,0
1,2019-11-27,100,100,100,100,1.13625,1.06,1.18,0.4590625,0.25,0.62,-1.1760416666666667,-2.12,-0.31,29.523958333333333,29.5,29.6,0
1,2019-11-28,100,100,100,100,1.1343750000000001,1.12,1.18,0.4321875,0.25,0.62,-0.9696875,-1.93,-0.18,29.553125,29.5,29.7,0
1,2019-11-29,100,100,100,100,1.18125,1.18,1.24,0.6857291666666666,0.62,0.75,-0.09625,-0.18,-0.06,29.402083333333334,29.3,29.8,0
1,2019-11-30,100,100,100,100,1.2509375,1.24,1.31,0.75,0.75,0.75,-0.08885416666666666,-0.25,-0.06,29.038541666666667,29,29.3,0
1,2019-12-01,100,100,100,100,1.31,1.31,1.31,0.6983333333333333,0.62,0.75,-0.7990625,-1,-0.25,29.041666666666668,28.9,29.2,0
1,2019-12-02,100,100,100,100,1.31,1.31,1.31,0.739375,0.69,0.75,-0.7136458333333334,-0.81,-0.62,29.266666666666666,29.2,29.6,0
1,2019-12-03,100,100,100,100,1.31,1.31,1.31,0.6525,0.56,0.75,-1.0896875000000001,-1.43,-0.81,29.255208333333332,29,29.5,0
1,2019-12-04,100,100,100,100,1.31,1.31,1.31,0.6661458333333333,0.56,0.75,-0.6822916666666666,-1.31,-0.12,29.123958333333334,29,29.6,0
1,2019-12-05,100,100,100,100,1.31,1.31,1.31,0.754375,0.75,0.81,-0.060625,-0.12,-0.06,29.45520833333333,29,30,0
1,2019-12-06,100,100,100,100,1.2655208333333334,1.24,1.31,0.75,0.75,0.75,-0.06,-0.06,-0.06,30.411458333333332,30,30.7,0
1,2019-12-07,100,100,100,100,1.214375,1.18,1.24,0.75,0.75,0.75,-0.06,-0.06,-0.06,30.188541666666666,30.1,30.3,0
1,2019-12-08,100,100,100,100,1.18,1.18,1.18,0.75,0.75,0.75,-0.06,-0.06,-0.06,30.073958333333334,30,30.1,0
1,2019-12-09,100,100,100,100,1.18,1.18,1.18,0.75,0.75,0.75,-0.06,-0.06,-0.06,30.10729166666667,30.1,30.8,0
1,2019-12-10,100,100,100,100,1.18,1.18,1.18,0.75,0.75,0.75,-0.179375,-0.56,-0.06,30.090625000000003,30,30.1,0
1,2019-12-11,100,100,100,100,1.18,1.18,1.18,0.6410416666666666,0.62,0.75,-0.8675,-1,-0.62,29.726041666666667,29.6,30.1,0
1,2019-12-12,100,100,100,100,1.18,1.18,1.18,0.7271875,0.62,0.75,-0.3379166666666667,-0.68,-0.18,29.605208333333334,29.4,30.1,0
1,2019-12-13,100,100,100,100,1.18,1.18,1.18,0.75,0.75,0.75,-0.18,-0.18,-0.18,29.4,29.4,29.4,0
1,2019-12-14,100,100,100,100,1.18,1.18,1.18,0.75,0.75,0.75,-0.095625,-0.18,-0.06,29.289583333333333,29.2,29.4,0
1,2019-12-15,100,100,100,100,1.18,1.18,1.18,0.75,0.75,0.75,-0.06,-0.06,-0.06,29.207291666666666,29.2,29.3,0
1,2019-12-16,100,100,100,100,1.18,1.18,1.18,0.750625,0.75,0.81,-0.06937499999999999,-0.12,-0.06,29.295833333333334,29.2,29.3,0
1,2019-12-17,100,100,100,100,1.18,1.18,1.18,0.750625,0.75,0.81,-0.075,-0.12,-0.06,29.3,29.3,29.3,0
1,2019-12-18,100,100,100,100,1.18,1.18,1.18,0.750625,0.75,0.81,-0.108125,-0.18,-0.06,29.35,29.3,29.4,0
1,2019-12-19,100,100,100,100,1.176875,1.12,1.18,0.75125,0.75,0.81,-0.2171875,-0.25,-0.18,29.4,29.4,29.4,0
1,2019-12-20,100,100,100,100,1.163125,1.12,1.18,0.75,0.75,0.75,-0.23249999999999998,-0.25,-0.18,29.4,29.4,29.4,0
1,2019-12-21,100,100,100,100,1.135,1.12,1.18,0.755,0.75,0.81,-0.125625,-0.18,-0.06,29.4,29.4,29.4,0
1,2019-12-22,100,100,100,100,1.12,1.12,1.12,0.76125,0.75,0.81,-0.06,-0.06,-0.06,29.3875,29.3,29.4,0
1,2019-12-23,100,100,100,100,1.12,1.12,1.12,0.75,0.75,0.75,-0.06,-0.06,-0.06,29.365624999999998,29.3,29.4,0
1,2019-12-24,100,100,100,100,1.09125,1.06,1.12,0.75,0.75,0.75,-0.06,-0.06,-0.06,29.383333333333333,29.3,29.4,0
1,2019-12-25,100,100,100,100,1.06,1.06,1.06,0.75,0.75,0.75,-0.06,-0.06,-0.06,29.4,29.4,29.4,0
1,2019-12-26,100,100,100,100,1.06,1.06,1.06,0.75,0.75,0.75,-0.144375,-0.18,-0.06,29.429166666666667,29.4,29.5,0
1,2019-12-27,100,100,100,100,1.06,1.06,1.06,0.7089583333333334,0.62,0.75,-0.4554166666666667,-0.68,-0.18,29.5,29.5,29.5,0
1,2019-12-28,100,100,100,100,1.06,1.06,1.06,0.5808333333333333,0.5,0.69,-0.9371875000000001,-1.43,-0.62,29.5,29.5,29.5,0
1,2019-12-29,100,100,100,14.6,0.9763541666666666,0.93,1.06,0.40625,0.38,0.5,-1.4829166666666667,-1.56,-1.18,29.517857142857142,29.5,29.6,0
1,2019-12-30,100,100,100,0,0.93,0.93,0.93,0.509375,0.38,0.62,-0.5335416666666667,-1.18,-0.06,NA,NA,NA,0
1,2019-12-31,100,100,100,0,0.979375,0.93,0.99,0.6891666666666666,0.62,0.75,-0.06,-0.06,-0.06,NA,NA,NA,0
1,2020-01-01,100,100,100,10.4,0.9951041666666667,0.99,1.06,0.7176041666666666,0.62,0.75,-0.30625,-0.43,-0.06,29.8,29.8,29.8,0
1,2020-01-02,100,100,100,0,0.99,0.99,0.99,0.7157291666666666,0.62,0.75,-0.2548958333333333,-0.43,-0.12,NA,NA,NA,0
1,2020-01-03,100,100,100,0,0.99,0.99,0.99,0.75,0.75,0.75,-0.061875,-0.12,-0.06,NA,NA,NA,0
1,2020-01-04,100,100,100,0,0.9325,0.93,0.99,0.74625,0.69,0.75,-0.06,-0.06,-0.06,NA,NA,NA,0
1,2020-01-05,100,100,100,0,0.93,0.93,0.93,0.7224999999999999,0.69,0.75,-0.075625,-0.18,-0.06,NA,NA,NA,0
1,2020-01-06,100,100,100,0,0.93,0.93,0.93,0.6411458333333333,0.62,0.69,-0.5339583333333333,-0.68,-0.25,NA,NA,NA,0
1,2020-01-07,100,100,100,0,0.93,0.93,0.93,0.6425,0.62,0.75,-0.34239583333333334,-0.56,-0.06,NA,NA,NA,0
1,2020-01-08,100,100,100,0,0.93,0.93,0.93,0.7175,0.69,0.75,-0.06,-0.06,-0.06,NA,NA,NA,0
1,2020-01-09,100,100,100,0,0.93,0.93,0.93,0.69,0.69,0.69,-0.06,-0.06,-0.06,NA,NA,NA,0
1,2020-01-10,100,100,100,0,0.93,0.93,0.93,0.6688541666666666,0.62,0.69,-0.27479166666666666,-0.68,-0.06,NA,NA,NA,0
1,2020-01-11,100,100,100,0,0.926875,0.87,0.93,0.5275,0.5,0.62,-0.8190625,-0.87,-0.68,NA,NA,NA,0
1,2020-01-12,100,100,100,0,0.9237500000000001,0.87,0.93,0.571875,0.5,0.62,-0.48270833333333335,-0.81,-0.18,NA,NA,NA,0
1,2020-01-13,100,100,100,0,0.93,0.93,0.93,0.6579166666666666,0.62,0.69,-0.3151041666666667,-0.56,-0.18,NA,NA,NA,0
1,2020-01-14,100,100,100,0,0.93,0.93,0.93,0.62,0.62,0.62,-0.5245833333333334,-0.56,-0.43,NA,NA,NA,0
1,2020-01-15,100,100,100,0,0.93,0.93,0.93,0.6816666666666666,0.62,0.75,-0.18427083333333333,-0.37,-0.06,NA,NA,NA,0
1,2020-01-16,100,100,100,0,0.9287500000000001,0.87,0.93,0.69375,0.69,0.75,-0.06,-0.06,-0.06,NA,NA,NA,0
1,2020-01-17,100,100,100,0,0.88625,0.87,0.93,0.6885416666666666,0.62,0.69,-0.06,-0.06,-0.06,NA,NA,NA,0
1,2020-01-18,100,100,100,0,0.87,0.87,0.87,0.6688541666666666,0.62,0.69,-0.06,-0.06,-0.06,NA,NA,NA,0
1,2020-01-19,100,100,100,0,0.8525,0.81,0.87,0.6207291666666667,0.62,0.69,-0.060625,-0.12,-0.06,NA,NA,NA,0
1,2020-01-20,100,100,100,0,0.81,0.81,0.81,0.62,0.62,0.62,-0.06812499999999999,-0.12,-0.06,NA,NA,NA,0
1,2020-01-21,100,100,100,0,0.81,0.81,0.81,0.62,0.62,0.62,-0.088125,-0.12,-0.06,NA,NA,NA,0
1,2020-01-22,100,100,100,0,0.81,0.81,0.81,0.62,0.62,0.62,-0.09812499999999999,-0.12,-0.06,NA,NA,NA,0
1,2020-01-23,100,100,100,0,0.81,0.81,0.81,0.573125,0.5,0.62,-0.7048958333333334,-1.18,-0.12,NA,NA,NA,0
1,2020-01-24,100,100,100,0,0.81,0.81,0.81,0.476875,0.44,0.5,-0.9606250000000001,-1.18,-0.81,NA,NA,NA,0
1,2020-01-25,100,100,100,0,0.81,0.81,0.81,0.5,0.5,0.5,-0.7263541666666667,-0.81,-0.56,NA,NA,NA,0
1,2020-01-26,100,100,100,0,0.81,0.81,0.81,0.5,0.5,0.5,-0.5875,-0.62,-0.56,NA,NA,NA,0
1,2020-01-27,100,100,100,0,0.81,0.81,0.81,0.47875,0.38,0.5,-0.8711458333333334,-1.18,-0.56,NA,NA,NA,0
1,2020-01-28,100,100,100,0,0.7338541666666667,0.68,0.81,0.37125,0.31,0.38,-1.2041666666666666,-1.25,-1.06,NA,NA,NA,0
1,2020-01-29,100,100,100,0,0.68,0.68,0.68,0.35302083333333334,0.31,0.38,-1.046875,-1.18,-0.93,NA,NA,NA,0
1,2020-01-30,100,100,100,0,0.68,0.68,0.68,0.38,0.38,0.38,-0.8065625000000001,-0.93,-0.68,NA,NA,NA,0
1,2020-01-31,100,100,100,0,0.68,0.68,0.68,0.408125,0.38,0.44,-0.6425000000000001,-0.68,-0.56,NA,NA,NA,0
1,2020-02-01,100,100,100,0,0.68,0.68,0.68,0.44,0.44,0.44,-0.6025,-0.62,-0.56,NA,NA,NA,0
1,2020-02-02,100,100,100,0,0.68,0.68,0.68,0.461875,0.44,0.5,-0.5850000000000001,-0.62,-0.56,NA,NA,NA,0
1,2020-02-03,100,100,100,0,0.68,0.68,0.68,0.5,0.5,0.5,-0.4580208333333333,-0.56,-0.43,NA,NA,NA,0
1,2020-02-04,100,100,100,0,0.68,0.68,0.68,0.5,0.5,0.5,-0.45260416666666664,-0.56,-0.43,NA,NA,NA,0
1,2020-02-05,100,100,100,0,0.68,0.68,0.68,0.485625,0.44,0.5,-0.6495833333333334,-0.75,-0.56,NA,NA,NA,0
1,2020-02-06,100,100,100,0,0.68,0.68,0.68,0.44,0.44,0.44,-0.6967708333333333,-0.75,-0.68,NA,NA,NA,0
1,2020-02-07,100,100,100,0,0.68,0.68,0.68,0.42312500000000003,0.38,0.44,-0.693125,-0.75,-0.68,NA,NA,NA,0
1,2020-02-08,100,100,100,0,0.68,0.68,0.68,0.38,0.38,0.38,-0.7432291666666667,-0.81,-0.68,NA,NA,NA,0
1,2020-02-09,100,100,100,0,0.68,0.68,0.68,0.4125,0.38,0.44,-0.598125,-0.68,-0.5,NA,NA,NA,0
1,2020-02-10,100,100,100,0,0.68,0.68,0.68,0.495625,0.44,0.5,-0.27166666666666667,-0.5,-0.18,NA,NA,NA,0
1,2020-02-11,100,100,100,0,0.68,0.68,0.68,0.5,0.5,0.5,-0.166875,-0.18,-0.12,NA,NA,NA,0
1,2020-02-12,100,100,100,0,0.68,0.68,0.68,0.525625,0.5,0.56,-0.121875,-0.18,-0.12,NA,NA,NA,0
1,2020-02-13,100,100,100,0,0.68,0.68,0.68,0.5537500000000001,0.5,0.56,-0.12,-0.12,-0.12,NA,NA,NA,0
1,2020-02-14,100,100,100,0,0.68,0.68,0.68,0.5587500000000001,0.5,0.56,-0.12,-0.12,-0.12,NA,NA,NA,0
1,2020-02-15,100,100,100,0,0.68,0.68,0.68,0.56,0.56,0.56,-0.130625,-0.18,-0.12,NA,NA,NA,0
1,2020-02-16,100,100,100,0,0.68,0.68,0.68,0.5581250000000001,0.5,0.56,-0.18072916666666666,-0.25,-0.18,NA,NA,NA,0
1,2020-02-17,100,100,100,0,0.68,0.68,0.68,0.5537500000000001,0.5,0.56,-0.130625,-0.18,-0.12,NA,NA,NA,0
1,2020-02-18,100,100,100,0,0.665625,0.62,0.68,0.506875,0.5,0.56,-0.12,-0.12,-0.12,NA,NA,NA,0
1,2020-02-19,100,100,100,0,0.623125,0.62,0.68,0.5,0.5,0.5,-0.12,-0.12,-0.12,NA,NA,NA,0
1,2020-02-20,100,100,100,0,0.650625,0.62,0.68,0.5,0.5,0.5,-0.12,-0.12,-0.12,NA,NA,NA,0
1,2020-02-21,100,100,100,0,0.6793750000000001,0.62,0.68,0.50125,0.5,0.56,-0.2165625,-0.31,-0.12,NA,NA,NA,0
1,2020-02-22,100,100,100,0,0.6775,0.62,0.68,0.524375,0.5,0.56,-0.21572916666666667,-0.31,-0.12,NA,NA,NA,0
1,2020-02-23,100,100,100,0,0.625625,0.62,0.68,0.500625,0.5,0.56,-0.12,-0.12,-0.12,NA,NA,NA,0
1,2020-02-24,100,100,100,0,0.62625,0.62,0.68,0.501875,0.5,0.56,-0.12,-0.12,-0.12,NA,NA,NA,0
1,2020-02-25,100,100,100,0,0.628125,0.62,0.68,0.50125,0.5,0.56,-0.12,-0.12,-0.12,NA,NA,NA,0
1,2020-02-26,100,100,100,0,0.62875,0.62,0.68,0.50625,0.5,0.56,-0.12,-0.12,-0.12,NA,NA,NA,0
1,2020-02-27,100,100,100,0,0.62625,0.62,0.68,0.509375,0.5,0.56,-0.22697916666666668,-0.43,-0.12,NA,NA,NA,0
1,2020-02-28,100,100,100,0,0.62,0.62,0.62,0.494375,0.44,0.5,-0.5826041666666667,-0.81,-0.43,NA,NA,NA,0
1,2020-02-29,100,100,100,0,0.5975,0.56,0.62,0.405625,0.38,0.44,-0.85875,-0.93,-0.75,NA,NA,NA,0
1,2020-03-01,100,100,100,0,0.56,0.56,0.56,0.3494791666666667,0.25,0.38,-1.0019791666666666,-1.06,-0.93,NA,NA,NA,0
1,2020-03-02,100,100,100,0,0.56,0.56,0.56,0.26375,0.25,0.31,-0.9607291666666667,-1.06,-0.87,NA,NA,NA,0
1,2020-03-03,100,100,100,0,0.5228125,0.49,0.56,0.26375,0.25,0.31,-0.81625,-0.87,-0.81,NA,NA,NA,0
1,2020-03-04,100,100,100,0,0.49,0.49,0.49,0.2525,0.25,0.31,-0.81,-0.81,-0.81,NA,NA,NA,0
1,2020-03-05,100,100,100,0,0.49,0.49,0.49,0.25125,0.25,0.31,-0.7980208333333334,-0.81,-0.68,NA,NA,NA,0
1,2020-03-06,100,100,100,0,0.486875,0.43,0.49,0.3325,0.25,0.38,-0.5959375,-0.68,-0.43,NA,NA,NA,0
1,2020-03-07,100,100,100,0,0.49,0.49,0.49,0.38,0.38,0.38,-0.43,-0.43,-0.43,NA,NA,NA,0
1,2020-03-08,100,100,100,0,0.5308333333333334,0.49,0.56,0.38,0.38,0.38,-0.4790625,-0.56,-0.43,NA,NA,NA,0
1,2020-03-09,100,100,100,0,0.5548958333333334,0.49,0.56,0.38,0.38,0.38,-0.5377083333333333,-0.56,-0.43,NA,NA,NA,0
1,2020-03-10,100,100,100,0,0.56,0.56,0.56,0.430625,0.38,0.5,-0.23635416666666667,-0.43,-0.18,NA,NA,NA,0
1,2020-03-11,100,100,100,0,0.56,0.56,0.56,0.5,0.5,0.5,-0.17375,-0.18,-0.12,NA,NA,NA,0
1,2020-03-12,100,100,100,0,0.56,0.56,0.56,0.5,0.5,0.5,-0.143125,-0.18,-0.12,NA,NA,NA,0
1,2020-03-13,100,100,100,0,0.56,0.56,0.56,0.5,0.5,0.5,-0.135625,-0.18,-0.12,NA,NA,NA,0
