site,year,month,day_frac_T1,day_frac_T2,day_frac_T3,day_frac_moist,T1_mean,T1_absmax,T1_absmin,T1_meanmax,T1_meanmin,T2_mean,T2_absmax,T2_absmin,T2_meanmax,T2_meanmin,T3_mean,T3_absmax,T3_absmin,T3_meanmax,T3_meanmin,moist_sd,moist_cv,moist_med,moist_mean,moist_absmax,moist_absmin,T1_TDD,T1_GDD3,T1_GDD5,T1_FDD,T1_TDD_days,T1_GDD3_days,T1_GDD5_days,T1_FDD_days,T2_TDD,T2_GDD3,T2_GDD5,T2_FDD,T2_TDD_days,T2_GDD3_days,T2_GDD5_days,T2_FDD_days,T3_TDD,T3_GDD3,T3_GDD5,T3_FDD,T3_TDD_days,T3_GDD3_days,T3_GDD5_days,T3_FDD_days
4,2019,12,1,1,1,1,1.38,1.54,1.17,1.39,1.37,0.65,0.75,0.38,0.69,0.6,-0.39,-0.11,-1.48,-0.26,-0.52,0.45,0.02,18.2,18.5,19.6,17.7,42.78,0,0,0,31,0,0,0,20.07,0,0,0,31,0,0,0,0,0,0,-12.03,0,0,0,31
4,2020,1,1,1,1,0.6451612903225806,1.04,1.17,0.85,1.05,1.02,0.58,0.75,0.31,0.61,0.55,-0.44,-0.11,-1.48,-0.32,-0.57,0.25,0.01,19,19,19.7,18.6,32.11,0,0,0,31,0,0,0,18.03,0,0,0,31,0,0,0,0,0,0,-13.69,0,0,0,31
4,2020,2,1,1,1,0,0.8,0.85,0.73,0.8,0.79,0.45,0.56,0.25,0.46,0.42,-0.4,-0.11,-1.11,-0.35,-0.46,NA,NA,NA,NA,NA,NA,23.15,0,0,0,29,0,0,0,13.01,0,0,0,29,0,0,0,0,0,0,-11.63,0,0,0,29
4,2020,3,1,1,1,0,0.67,0.73,0.67,0.68,0.67,0.4,0.5,0.25,0.44,0.36,-0.39,-0.11,-1.11,-0.33,-0.45,NA,NA,NA,NA,NA,NA,20.83,0,0,0,31,0,0,0,12.51,0,0,0,31,0,0,0,0,0,0,-12.04,0,0,0,31
4,2020,4,1,1,1,0,0.6,0.67,0.54,0.62,0.6,0.41,0.5,0.38,0.42,0.38,-0.17,-0.11,-0.67,-0.16,-0.19,NA,NA,NA,NA,NA,NA,18.06,0,0,0,30,0,0,0,12.29,0,0,0,30,0,0,0,0,0,0,-5.2,0,0,0,30
4,2020,5,1,1,1,0.3870967741935484,2.23,6.79,0.42,2.47,2,2.85,11.25,0.25,3.78,1.86,4.02,24.77,-0.73,7.93,0.72,1.21,0.05,23.4,23.7,26.8,22.1,69.27,53.16,36.35,0,31,10,6,0,88.23,78.97,66.87,0,31,12,9,0,126.18,123.42,115.44,-1.55,15,13,11,16
4,2020,6,1,1,1,1,9.65,12.42,6.1,10.13,9.14,11.79,17.5,5.75,13.72,9.62,15.54,30.27,2.83,23.16,8.73,2.95,0.16,19.6,18.8,47.5,14,289.61,289.61,289.61,0,30,30,30,0,353.64,353.64,353.64,0,30,30,30,0,466.33,466.33,466.33,0,30,30,30,0
4,2020,7,1,1,1,1,11.53,16.12,10.17,12.03,11.18,12.64,16.56,9.75,13.89,11.25,13.77,26.08,6.64,18.67,9.52,2.11,0.1,21.2,21.9,41.4,18.9,357.43,357.43,357.43,0,31,31,31,0,391.86,391.86,391.86,0,31,31,31,0,426.82,426.82,426.82,0,31,31,31,0
4,2020,8,1,1,1,1,11.74,14.17,9.92,12.14,11.4,12.44,17.12,8.62,13.7,11.08,12.89,23.46,1.89,17.72,8.36,1.26,0.06,20.3,20.6,38.3,18.7,363.81,363.81,363.81,0,31,31,31,0,385.72,385.72,385.72,0,31,31,31,0,399.46,399.46,399.46,0,31,31,31,0
4,2020,9,1,1,1,1,9.11,11.42,7.04,9.4,8.87,9.23,13,5.25,10.14,8.26,8.74,16.58,-0.86,12.15,5.19,2.2,0.1,21.7,21.7,41.6,18.8,273.33,273.33,273.33,0,30,30,30,0,276.81,276.81,276.81,0,30,30,30,0,262.09,262.09,257.65,0,30,30,29,0
